reference;name;family;price;category;description;disponibility;image;quantity;selled;sous_category;reste
57449;PL DEGUE DE PETIT MIL MAOUNI 1KG;57;4 300,00;Produits Locaux;;Oui;degue petit mil maouni.avif;100;0;Produits Locaux;100
57451;PL THE KINKELIBA GRAINE DE 100G DYNAMIQUE ESENAM;57; 700,00;Produits Locaux;;Oui;the kinkeliba graine 100g esenam.avif;100;0;Produits Locaux;100
57453;PL BISCUIT AU LAIT ET AU GINGEMBRE MWANZO 100G;57; 700,00;Produits Locaux;;Oui;lait gingembre mwanzo.avif;100;0;Produits Locaux;100
57453;PL BISCUIT AU LAIT ET AU SOUCHET MWANZO 100G;57; 700,00;Produits Locaux;;Oui;lait au souchet mwanzo.avif;100;0;Produits Locaux;100
57453;PL BISCUIT AU LAIT ET AU COCO MWANZO 100G;57; 700,00;Produits Locaux;;Oui;mwanzo lait et au coco.avif;100;0;Produits Locaux;100
57453;PL BISCUIT AU LAIT ET AU DATTE MWANZO 100G;57; 700,00;Produits Locaux;;Oui;mwanzo et aux dattes.avif;100;0;Produits Locaux;100
574560;PL ROLL ON TRANSPIR'OFF 50ML;57;3 000,00;Produits Locaux;;Oui;transpiroff.avif;100;0;Produits Locaux;100
57457;PL GARI SUCRE AU LAIT BEAT S 500G;57;1 000,00;Produits Locaux;;Oui;gari sucre au lait beat's.avif;100;0;Produits Locaux;100
57468;PL SESAME NATURE AFRIQUE D'OR 1KG;57;4 000,00;Produits Locaux;;Oui;sesame nature afrique d'or.avif;100;0;Produits Locaux;100
57470;PL GRAINE D'AKPI ISRAEL AGRO;57;1 000,00;Produits Locaux;;Oui;graine d'AKPI israel agro.avif;100;0;Produits Locaux;100
57475;PL MIEL DE NEEM RSB 300G;57;2 400,00;Produits Locaux;;Oui;miel de neem.avif;100;0;Produits Locaux;100
57476;PL MIEL DE KARITE RSB 300G;57;3 000,00;Produits Locaux;;Oui;miel de karite.avif;100;0;Produits Locaux;100
57478;PL PUREE INSTATANEE DE NIEBE ADOWE 500G ALITECH;57;1 500,00;Produits Locaux;;Oui;adowe alitech.avif;100;0;Produits Locaux;100
57479;PL FARINE POUR BEIGNETS DE NIEBE/ATA  500G ALITECH;57;1 500,00;Produits Locaux;;Oui;ata alitech.avif;100;0;Produits Locaux;100
57487;PL PUREE DE GINGEMBRE MIRAS 500G;57;2 200,00;Produits Locaux;;Oui;puree de gingembre miras.avif;100;0;Produits Locaux;100
57488;JUS DE MANGUE RAP DRINK 250ML;57; 500,00;Produits Locaux;;Oui;jus mangue rap drink.avif;100;0;Produits Locaux;100
57495;PL LIQUEUR ARTISANAL AXWEVI 50CL;57;15 000,00;Produits Locaux;;Oui;liqueur axwevi artisanal 50cl.avif;100;0;Produits Locaux;100
57496;PL LIQUEUR ARTISANAL EMBALLE AXWEVI 50CL;57;20 000,00;Produits Locaux;;Oui;liqueur axwevi artisanal 50cl emballe.avif;100;0;Produits Locaux;100
57497;PL LIQUEUR ARTISANAL EMBALLE AXWEVI 70CL;57;25 000,00;Produits Locaux;;Oui;liqueur artisanal axwevi 70cl emballe.avif;100;0;Produits Locaux;100
57498;PL LIQUEUR ARTISANAL AXWEVI 70CL;57;20 000,00;Produits Locaux;;Oui;liqueur axwevi artisanal.avif;100;0;Produits Locaux;100
57499;PL POUDRE DE NIGEL ISRAEL AGRO;57;1 200,00;Produits Locaux;;Oui;poudre nigelle israel agro.avif;100;0;Produits Locaux;100
57510;PL SAVON NOIR NATUREL & PUR 300G QUESIAH;57;2 100,00;Produits Locaux;;Oui;savon noir kotto 300g.avif;100;0;Produits Locaux;100
57511;PL GRAINE  FONIO DE BOUKOUMBE HOLLY PRODUCTION  500G;57;1 500,00;Produits Locaux;;Oui;fonio de boukoumbe.avif;100;0;Produits Locaux;100
57521;PL HUILE DE BAOBAB ATACORA NATURE;57;2 850,00;Produits Locaux;;Oui;huile baobab atacora nature.avif;100;0;Produits Locaux;100
57525;PL RHUM CREME LA PATRONA 75CL;57;4 500,00;Produits Locaux;;Oui;rhum creme la patrona.avif;100;0;Produits Locaux;100
57526;PL WHISKY AU CLOU DE GIROFLE LA PATRONA;57;5 000,00;Produits Locaux;;Oui;whisky au clou de girofle la patrona.avif;100;0;Produits Locaux;100
57534;PL PUR MIEL CONCENTRE SERHENA 1L;57;3 400,00;Produits Locaux;;Oui;pur miel serenha grand.avif;100;0;Produits Locaux;100
57535;PL PUR MIEL CONCENTRE SERHENA 500ML;57;2 100,00;Produits Locaux;;Oui;pur miel serenha petit.avif;100;0;Produits Locaux;100
57537;PL SUCRE D'ANANAS SWEET BENIN 230G;57;3 000,00;Produits Locaux;;Oui;sucre ananas sweet benin.avif;100;0;Produits Locaux;100
57540;PL CHIPS POISSON  EXTRA PIQUANT AQUAPRO 40G;57;2 100,00;Produits Locaux;;Oui;biscuit de poisson.avif;100;0;Produits Locaux;100
57541;PL MIEL DE CAJOU RUCHER SOLIDAIRE 24 CL;57;2 200,00;Produits Locaux;;Oui;miel cajou rucher solidaire.avif;100;0;Produits Locaux;100
57542;PL BOULETTES D'EPICES MAROINE MYELLA 135G;57;2 100,00;Produits Locaux;;Oui;boulette epices maroine.avif;100;0;Produits Locaux;100
57543;PL BOULETTE D'EPICES BADINELLE/MAROINES  MYELLA 135G;57;2 100,00;Produits Locaux;;Oui;boulette epices badinelle.avif;100;0;Produits Locaux;100
575447;PL SPIRITUEUX DE CAJOU VITA LINES 75CL;57;4 500,00;Produits Locaux;;Oui;cajou vitalines 75cl.avif;100;0;Produits Locaux;100
57549;PL PUREE DE NOIX DE PALME FSI  1250G;57;2 000,00;Produits Locaux;;Oui;puree de noix de palme petit.avif;100;0;Produits Locaux;100
57550;PL PUREE DE NOIX DE PALME FSI  500G;57;1 000,00;Produits Locaux;;Oui;puree de noix de palme.avif;100;0;Produits Locaux;100
57566;PL AKLUI YONOU DJOGBE SELECTION 500G;57;1 300,00;Produits Locaux;;Oui;aklui yonou djogbe selection.avif;100;0;Produits Locaux;100
57580;PL POUDRE DE DATTE AMORD EPICES 180G;57;1 000,00;Produits Locaux;;Oui;poudre dattes amord.avif;100;0;Produits Locaux;100
57584;HUILE ESSENTIELLE  DE VANILLE;57;5 500,00;Produits Locaux;;Oui;huile de vanille.avif;100;0;Produits Locaux;100
57584;HUILE ESSENTIELLE  DE LAVANDE;57;5 500,00;Produits Locaux;;Oui;huile de lavande.avif;100;0;Produits Locaux;100
57588;PL HUILE DE NEEM MARKETHIC 25ML;57; 450,00;Produits Locaux;;Oui;huile de neem.avif;100;0;Produits Locaux;100
576001;PL SAVON DE CURCUMA ZIKORA;57; 750,00;Produits Locaux;;Oui;curcuma zikora.avif;100;0;Produits Locaux;100
576001;PL SAVON DE ARTEMISIA ZIKORA;57; 750,00;Produits Locaux;;Oui;artemisia zikora.avif;100;0;Produits Locaux;100
576001;PL SAVON DE NEEM ZIKORA;57; 750,00;Produits Locaux;;Oui;neem zikora.avif;100;0;Produits Locaux;100
57609;PL SAVON KOTTOP SURGRAS QUESIAH 500G;57;3 600,00;Produits Locaux;;Oui;savon surgras kotto.avif;100;0;Produits Locaux;100
57610;JUS D'ORANGE BEREKIA 1L;57;2 000,00;Produits Locaux;;Oui;jus orange berekia 1L.avif;100;0;Produits Locaux;100
57611;PL JUS DE BAOBAB BEREKIA 33CL;57; 350,00;Produits Locaux;;Oui;jus baobab berekia 33cl.avif;100;0;Produits Locaux;100
57612;PL SAUCE BOLOGNAISE PUR BOEUF LA CUISINEIRE 250G;57;1 700,00;Produits Locaux;;Oui;sauce bolognaise la cuisiniere.avif;100;0;Produits Locaux;100
576123;PL ATAGBAZA MANI CROUSTILLE;57;1 400,00;Produits Locaux;;Oui;ata gbaza mani croustille.avif;100;0;Produits Locaux;100
57615;PL SODABI ANANAS SIGNATURE  750ML;57;7 000,00;Produits Locaux;;Oui;ananas signature.avif;100;0;Produits Locaux;100
57615;PL SODABI AFRODIZIAC SIGNATURE  750ML;57;7 000,00;Produits Locaux;;Oui;aphrodisiac signature.avif;100;0;Produits Locaux;100
57620;PL HUILE VEGETALE TCHO TCHO EVLOGIA 100ML;57;1 000,00;Produits Locaux;;Oui;huile vegetale tchotcho elvegia.avif;100;0;Produits Locaux;100
576212;PL FARINE DE SHORGO 1KG AFRICA FOOD;57;2 200,00;Produits Locaux;;Oui;farine de sorgho.avif;100;0;Produits Locaux;100
576212;PL FARINE DE MIL 1KG AFRICA FOOD;57;2 200,00;Produits Locaux;;Oui;farine de mil.avif;100;0;Produits Locaux;100
576231;PL CAFE DE DATTES SOZO 180G;57;7 000,00;Produits Locaux;;Oui;cafe de datte sozo.avif;100;0;Produits Locaux;100
57632;PL AKLUI MIL DJOGE SELECTION BIDON;57;1 400,00;Produits Locaux;;Oui;aklui bidon djogbe selection.avif;100;0;Produits Locaux;100
57633;PL KPEDJILEKOUN DJOGBE SELECTION SACHET;57;1 200,00;Produits Locaux;;Oui;kpedjilekoun djogbe selection.avif;100;0;Produits Locaux;100
57635;PL FENUGREC DJOGBE SELECTION SACHET;57;1 250,00;Produits Locaux;;Oui;fenugrec djogbe selection.avif;100;0;Produits Locaux;100
57638;PL PATE DENTIFRICE CHARBON GRACE DIVINE;57;2 000,00;Produits Locaux;;Oui;pate dentifrice charbon grace divine.avif;100;0;Produits Locaux;100
57639;PL MOUTARDE DE TABLE AFRICAIN AFITIDJA GRACE DIVINE;57;1 500,00;Produits Locaux;;Oui;afitindja.avif;100;0;Produits Locaux;100
57642;PL RIZ/TAPIOCA SOUFLE AU COCO RAPE DJOGBE SELECTION;57;2 100,00;Produits Locaux;;Oui;riz tapioca souffle djogbe selection.avif;100;0;Produits Locaux;100
57645;PL SAVON KOTTO AUTHENTIC SOAP QUESIAH 1KG;57;4 000,00;Produits Locaux;;Oui;savon kotto 1kg.avif;100;0;Produits Locaux;100
57646;PL GEL DE DOUCHE QUESIAH 350ML;57;2 700,00;Produits Locaux;;Oui;gel douche.avif;100;0;Produits Locaux;100
57647;PL SAVON NOIR AU CTRON & MIEL  QUESIAH 350ML;57;2 300,00;Produits Locaux;;Oui;savon noir citron miel.avif;100;0;Produits Locaux;100
57648;PL SAVON KOTTO  QUESIAH 500 G;57;2 000,00;Produits Locaux;;Oui;savon kotto 500g.avif;100;0;Produits Locaux;100
57651;PL THE KINKELIBA GRAINE DE 250G DYNAMIQUE ESENAM;57;1 500,00;Produits Locaux;;Oui;the kinkeliba graine de 250g.avif;100;0;Produits Locaux;100
57654;PL FARINE DE BANANE PLANTAIN 500G;57;2 500,00;Produits Locaux;;Oui;farine de banane plantain.avif;100;0;Produits Locaux;100
57656;PL GEL DOUCHE SAVON NOIR JASMIN 250ML;57;2 500,00;Produits Locaux;;Oui;gel douche savon noir jasmin.avif;100;0;Produits Locaux;100
57658;PL PACK VIN DE PALME PIVENA X6;57;2 000,00;Produits Locaux;;Oui;vin de palme pivena.avif;100;0;Produits Locaux;100
57660;PL HUILE DE COCO VIGNE FECONDE 1L;57;4 300,00;Produits Locaux;;Oui;huile coco vigne feconde.avif;100;0;Produits Locaux;100
57668;PL SAUCE PIQUANTE DE TABLE PIDI PIDI 250G;57;2 000,00;Produits Locaux;;Oui;sauce piquante pidi-pidi.avif;100;0;Produits Locaux;100
57669;PL GOYAVE NATURE  IFE 33CL;57;1 000,00;Produits Locaux;;Oui;goyave nature ife.avif;100;0;Produits Locaux;100
57669;PL JUS DE COROSSOL  IFE 33CL;57;1 000,00;Produits Locaux;;Oui;corossol ife.avif;100;0;Produits Locaux;100
57671;"PL ELIXIR JEAN D""AFRIQUE 75CL";57;10 000,00;Produits Locaux;;Oui;elixir jean d'afrique.avif;100;0;Produits Locaux;100
57679;PL CHIPS DE COCO AU GINGEMBRE EMPIRE COCONUT;57; 500,00;Produits Locaux;;Oui;chips coco au gingembre coconut.avif;100;0;Produits Locaux;100
57679;PL CHIPS DE COCO AU LAIT EMPIRE COCONUT;57; 500,00;Produits Locaux;;Oui;chips de coco au lait coconut.avif;100;0;Produits Locaux;100
57680;PL POUDRE DE CACAO ODARA 125G;57;1 300,00;Produits Locaux;;Oui;poudre de cacao odara.avif;100;0;Produits Locaux;100
57688;PL  JUS DE CAJOU  VITA LINES SWEET BENIN 25CL;57; 500,00;Produits Locaux;;Oui;jus cajou vitalines sweet 25cl.avif;100;0;Produits Locaux;100
57689;PL SUPER PETIT CAILLOU DELICIEUX ET CRAQQUANTS AFRICA FOOD;57;2 200,00;Produits Locaux;;Oui;super petit caillou delicieux africa food.avif;100;0;Produits Locaux;100
57693;PL VINAIGRE ROUGE BIYON  LA MEILLEURE 1L;57; 650,00;Produits Locaux;;Oui;vinaigre rouge bignon.avif;100;0;Produits Locaux;100
57693;PL VINAIGRE BLANC BIYON  LA MEILLEURE 1L;57; 650,00;Produits Locaux;;Oui;vinaigre blanc bignon.avif;100;0;Produits Locaux;100
57698;PL PIMENT TCHATCHANGA BIYON DELICES 250G;57;1 900,00;Produits Locaux;;Oui;piment tchantchanga biyon.avif;100;0;Produits Locaux;100
57705;PL PATE D'ACAJOU GRACE DIVINE;57;2 000,00;Produits Locaux;;Oui;pate acajou grace divine.avif;100;0;Produits Locaux;100
57706;PL RIZ LONG GRAIN LISIANE 5 Kg;57;4 000,00;Produits Locaux;;Oui;riz long grain lisane 5kg.avif;100;0;Produits Locaux;100
57708;PL HUILE SESAME GOMD GRACE DIVINE;57;4 800,00;Produits Locaux;;Oui;huile sesame grace divine.avif;100;0;Produits Locaux;100
57709;PL RIZ LONG GRAIN LISIANE 1KG;57; 900,00;Produits Locaux;;Oui;riz long grain lisane 1kg.avif;100;0;Produits Locaux;100
57712;PL FLEURS D'HIBISCUS MAOUNI 100G;57; 750,00;Produits Locaux;;Oui;fleurs hibiscus maouni.avif;100;0;Produits Locaux;100
57717;PL JUS  ANANAS CAROTTE IFE 33CL;57; 600,00;Produits Locaux;;Oui;jus ananas carotte ife 33cl.avif;100;0;Produits Locaux;100
57718;PL LANHOUIN ADODOE 300G;57;4 300,00;Produits Locaux;;Oui;lanhouin adodoe.avif;100;0;Produits Locaux;100
57719;PL MUESLIS NOIX 100G;57;1 500,00;Produits Locaux;;Oui;muesli noix 100g.avif;100;0;Produits Locaux;100
57719;PL MUESLIS FRUITS SECS 100G;57;1 500,00;Produits Locaux;;Oui;muesli fruits secs 100g.avif;100;0;Produits Locaux;100
57719;PL MUESLIS CHOCOLAT 100G;57;1 500,00;Produits Locaux;;Oui;muesli chocolat 100g.avif;100;0;Produits Locaux;100
57720;PL MUESLIS CHOCOLAT 200G;57;2 500,00;Produits Locaux;;Oui;muesli chocolat 200g.avif;100;0;Produits Locaux;100
57720;PL MUESLIS FRUITS SECS ET NOIX 200G;57;2 500,00;Produits Locaux;;Oui;muesli fruits secs et noix 200g.avif;100;0;Produits Locaux;100
57720;PL MUESLIS AUX NOIX 200G;57;2 500,00;Produits Locaux;;Oui;muesli aux noix 200g.avif;100;0;Produits Locaux;100
57720;PL MUESLIS FRUITS SECS 200G;57;2 500,00;Produits Locaux;;Oui;muesli fruits secs 200g.avif;100;0;Produits Locaux;100
57724;PL FARINE DE BANANE PLANTAIN VERT YOTCHO 1KG;57;3 000,00;Produits Locaux;;Oui;farine de banane plantain vert yotcho.avif;100;0;Produits Locaux;100
57725;PL MUESLIS AU CHOCOLAT 500G;57;5 000,00;Produits Locaux;;Oui;muesli chocolat 500g.avif;100;0;Produits Locaux;100
57728;PL PUR BEURRE DE KARITE YONA 350ML;57;2 000,00;Produits Locaux;;Oui;pur beurre karite yona.avif;100;0;Produits Locaux;100
57729;PL LIQUEUR DATTE AXWETO 750ML;57;6 300,00;Produits Locaux;;Oui;datte axweto.avif;100;0;Produits Locaux;100
57729;PL LIQUEUR CANNELLE AXWETO 750ML;57;6 300,00;Produits Locaux;;Oui;cannelle axweto.avif;100;0;Produits Locaux;100
57729;PL LIQUEUR MANGUE AXWETO 750ML;57;6 300,00;Produits Locaux;;Oui;mangue axweto.avif;100;0;Produits Locaux;100
57730;PL LIQUEUR NATURE AXWETO 750ML;57;3 500,00;Produits Locaux;;Oui;liqueur nature axweto.avif;100;0;Produits Locaux;100
57732;PL LIQUEUR DE CREME DE COCO WAKIZA 70CL;57;8 000,00;Produits Locaux;;Oui;liqueur de creme coco wakiza.avif;100;0;Produits Locaux;100
57734;PL TCHITE BOUTEILLE PALEABLE 75CL;57;8 500,00;Produits Locaux;;Oui;tchite bouteille prealable.avif;100;0;Produits Locaux;100
57735;PL TCHITE ROYAL BOUTEILLE PALEABLE 75CL;57;10 000,00;Produits Locaux;;Oui;tchite bouteille royal.avif;100;0;Produits Locaux;100
57741;PL LES FARINES DE SOUCHET AU PETIT COLA TADAGBE 350G;57;1 700,00;Produits Locaux;;Oui;farine de souchet au petit cola.avif;100;0;Produits Locaux;100
57741;PL LES FARINES DE SOUCHET CLOU DE GIROFLE TADAGBE 350G;57;1 700,00;Produits Locaux;;Oui;farine souchet clou de girofle.avif;100;0;Produits Locaux;100
57756;PL THE DE DATTES TOSSO;57;2 000,00;Produits Locaux;;Oui;the de datte toxo.avif;100;0;Produits Locaux;100
57766;PL THE DE MORINGA X20 40G;57;1 200,00;Produits Locaux;;Oui;the de moringa x20 40g.avif;100;0;Produits Locaux;100
57767;PL JUS DE ANANAS FEUILLE SORGHO ROUGE RUTI FRUIT 33CL;57; 500,00;Produits Locaux;;Oui;feuille sorgho rouge rutifruits.avif;100;0;Produits Locaux;100
57769;PL PIMENT GBATAKI 15CL;57;2 800,00;Produits Locaux;;Oui;piment gbataki.avif;100;0;Produits Locaux;100
57774;PL THE DE BISAP FERME VERTUS DAFRIQUE;57;2 000,00;Produits Locaux;;Oui;bissap menthe the vertus.avif;100;0;Produits Locaux;100
57774;PL THE DE COROSSOL FERME VERTUS DAFRIQUE;57;2 000,00;Produits Locaux;;Oui;corossol the vertus afrique.avif;100;0;Produits Locaux;100
57777;PL JUS DE ANANAS BEREKIA 1L;57;2 000,00;Produits Locaux;;Oui;jus ananas berekia 1L.avif;100;0;Produits Locaux;100
57777;PL JUS DE BISSAP MIEL BEREKIA 1L;57;2 000,00;Produits Locaux;;Oui;jus bissap miel berekia 1L.avif;100;0;Produits Locaux;100
57777;PL JUS DE MOJITO BEREKIA 1L;57;2 000,00;Produits Locaux;;Oui;jus mojito berekia 1L.avif;100;0;Produits Locaux;100
57777;PL JUS DE BAOBAB COCKTAIL ANANAS BEREKIA 1L;57;2 000,00;Produits Locaux;;Oui;jus baobab cocktail ananas berekia 1L.avif;100;0;Produits Locaux;100
57777;PL JUS DE ANANAS PASTEQUE BEREKIA 1L;57;2 000,00;Produits Locaux;;Oui;jus ananas pasteque berekia 1L.avif;100;0;Produits Locaux;100
57785;PL SAVON CHARBON ANTI-ACNES LUVSI 100G;57;1 700,00;Produits Locaux;;Oui;savon charbon luvsi.avif;100;0;Produits Locaux;100
57785;PL SAVON NILA LUVSI 100G;57;1 700,00;Produits Locaux;;Oui;savon nila levsi.avif;100;0;Produits Locaux;100
57785;PL SAVON CURCUMA ECLAT DU TEINT LUVSI 100G;57;1 700,00;Produits Locaux;;Oui;savon curcuma luvsi.avif;100;0;Produits Locaux;100
57787;PL BARRE DE MASSAGE FE 100G;57;2 500,00;Produits Locaux;;Oui;barre massage.avif;100;0;Produits Locaux;100
57788;PL HUILE PERFECTION;57;2 000,00;Produits Locaux;;Oui;huile perfection.avif;100;0;Produits Locaux;100
57789;PL PROGRAMME VENTRE PLAT DASSI MAISON MARCHANDE X25;57;10 000,00;Produits Locaux;;Oui;programme ventre plat.avif;100;0;Produits Locaux;100
57795;PL LIQUEUR MANGUE LAMAZONE 75CL;57;11 600,00;Produits Locaux;;Oui;liqueur mangue l'amazone 75cl.avif;100;0;Produits Locaux;100
57796;PL GRANULE DE MAIS FERMENTE AKLUI TAA DOXO 500G;57;1 100,00;Produits Locaux;;Oui;granules mais fermente aklui taa doxo.avif;100;0;Produits Locaux;100
57797;PL COUSCOUS DE MANIOC ATTIEK TAA DOXO 500G;57;1 500,00;Produits Locaux;;Oui;attieke taa doxo.avif;100;0;Produits Locaux;100
578002;PL GARI DE COCO  VITA LINES 75CL;57;1 000,00;Produits Locaux;;Oui;gari lait de coco vitalines.avif;100;0;Produits Locaux;100
57805;PL PACK DE JUS DELIXE DE BAOBAB ANANAS X6;57;2 500,00;Produits Locaux;;Oui;pack jus delixe.avif;100;0;Produits Locaux;100
57808;PL POUDRE DE GOMBO ASSOUKA FLODOCHRISS 50G;57;2 000,00;Produits Locaux;;Oui;poudre gombo assouka.avif;100;0;Produits Locaux;100
57815;PL  STICK SUCRE COMPLET DE DATTES POUDRE 150G X15;57;3 100,00;Produits Locaux;;Oui;sucre complet datte poudre.avif;100;0;Produits Locaux;100
57816;PL  STICK SUCRE COMPLET DE DATTES GRANULES 150G X15;57;3 100,00;Produits Locaux;;Oui;sucre complet datte granules.avif;100;0;Produits Locaux;100
57818;PL SAVON EBENE SOINS DE CORPS WENIDOS 300MG;57;1 500,00;Produits Locaux;;Oui;savon ebene wenido's.avif;100;0;Produits Locaux;100
57819;PL RIZ LONG GRAIN DELICE 5KG;575;4 100,00;Produits Locaux;;Oui;riz long grain delice 5kg.avif;100;0;Produits locaux ;100
57820;PL HUILE DE CURCUMA WENIDOS 50ML;57;2 000,00;Produits Locaux;;Oui;huile de curcuma.avif;100;0;Produits Locaux;100
57820;PL HUILE DE CAROTTE WENIDOS 50ML;57;2 000,00;Produits Locaux;;Oui;huile de carotte.avif;100;0;Produits Locaux;100
57821;PL HUILE DE COCO FEL'S 1L;57;4 500,00;Produits Locaux;;Oui;huile de coco fels.avif;100;0;Produits Locaux;100
57823;PL BISCUIT AU FONIO BISKUITI 200G;57;2 600,00;Produits Locaux;;Oui;biscuit au fonio biskuiti.avif;100;0;Produits Locaux;100
57824;PL EKIXIR DE POUSSE CHEVEUX WENIDOS 50ML;57;2 000,00;Produits Locaux;;Oui;pousse cheveux wenidos.avif;100;0;Produits Locaux;100
57830;PL ARACHIDE ENROBE DELICES ROYAL;57; 600,00;Produits Locaux;;Oui;arachides enrobees delices royal.avif;100;0;Produits Locaux;100
57832;PL CHOCOLAT DESSERT DULKA 200G;57;2 000,00;Produits Locaux;;Oui;chocolat dessert dulka.avif;100;0;Produits Locaux;100
57835;PL THE BIO GRAINE DE KIKELIBA HUGO MAX X20;57;1 500,00;Produits Locaux;;Oui;the bio graine de kinkeliba.avif;100;0;Produits Locaux;100
57841;PL FARINE DE FONIO SS GLUTEN HOLY PROD  500G;57;1 700,00;Produits Locaux;;Oui;farine de fonio holy prod.avif;100;0;Produits Locaux;100
57842;PL PIM PIM BREAD;57; 700,00;Produits Locaux;;Oui;pim pim bread.avif;100;0;Produits Locaux;100
57844;PL FARINE DE MAIS JAUNE  MAMA BELLA 2KG;57;2 000,00;Produits Locaux;;Oui;farine de mais jaune mama bella.avif;100;0;Produits Locaux;100
578452;PL GRAINE DE LIN ETS ISRAEL AGRO;57;1 000,00;Produits Locaux;;Oui;graine de lin israel agro.avif;100;0;Produits Locaux;100
57846;PL LAIT DE SOJA  MONSOJA 1L;57;2 500,00;Produits Locaux;;Oui;lait de soja monsoja.avif;100;0;Produits Locaux;100
57848;PL VIN DE MORINGA VINGA 750ML;57;3 600,00;Produits Locaux;;Oui;vin de moringa vinga.avif;100;0;Produits Locaux;100
57849;PL THE DE COROSSOL X20;57;2 900,00;Produits Locaux;;Oui;the de corossol x20.avif;100;0;Produits Locaux;100
57853;PL COKTAIL FILTRE A LANCIENNE REAL GIMICI;57;25 500,00;Produits Locaux;;Oui;cocktail filtre real gimici.avif;100;0;Produits Locaux;100
57856;PL INFUSION GINGER-CLOU DE GIROFLE  NIFEMI  100G;57;2 000,00;Produits Locaux;;Oui;infusion nifemi.avif;100;0;Produits Locaux;100
57857;PL PACK DE JUS BISSAP MIRAS;57;2 200,00;Produits Locaux;;Oui;pack de jus bissap mirras.avif;100;0;Produits Locaux;100
57862;PL EPICES MELANGEES XPRESS 500G;57;1 800,00;Produits Locaux;;Oui;epices melangees xpress.avif;100;0;Produits Locaux;100
57863;PL PIMENT ASSAISONNE XPRESS 500G;57;2 400,00;Produits Locaux;;Oui;piment assaisonne xpress.avif;100;0;Produits Locaux;100
57869;PL EAU DE VIE DE KARITE KARITAN 75CL;57;22 000,00;Produits Locaux;;Oui;eau de vie de karite karitan.avif;100;0;Produits Locaux;100
57877;PL SESAME ISRAEL AGRO;57;2 000,00;Produits Locaux;;Oui;sesame israel agro.avif;100;0;Produits Locaux;100
57880;PL CREME DE SOUCHET  JOLYDERM;57;6 000,00;Produits Locaux;;Oui;creme souchet jolyderm.avif;100;0;Produits Locaux;100
57881;PL SON DE BAOBAB STICK;57;1 000,00;Produits Locaux;;Oui;son de baobab stick.avif;100;0;Produits Locaux;100
57882;PL SON DE BAOBAB ATACORA NATURE 150G;57;4 000,00;Produits Locaux;;Oui;son de baobab atacora nature.avif;100;0;Produits Locaux;100
57883;PL SAC DE JUTE GRAND  POUR L AMAZONE;57;2 500,00;Produits Locaux;;Oui;sac grand l'amazone.avif;100;0;Produits Locaux;100
57884;PL LIQUEUR ORIGINAL  AMAZONE 75CL;57;8 500,00;Produits Locaux;;Oui;liqueur original amazone 75cl.avif;100;0;Produits Locaux;100
57885;PL SAC DE JUTE PETIT  POUR L AMAZONE 50CL/35CL;57;1 500,00;Produits Locaux;;Oui;sac l'amazone petit.avif;100;0;Produits Locaux;100
578850;PL LIQUEUR KWABO GRAND GOYAVE;57;5 500,00;Produits Locaux;;Oui;liqueur goyave kwabo.avif;100;0;Produits Locaux;100
578850;PL LIQUEUR KWABO GRAND CREME D'ANIS;57;5 500,00;Produits Locaux;;Oui;liqueur kwabo grand creme anis.avif;100;0;Produits Locaux;100
578850;PL LIQUEUR KWABO GRAND CREME CAFE JMD;57;5 500,00;Produits Locaux;;Oui;liqueur kwabo grand creme cafe.avif;100;0;Produits Locaux;100
